# Progression simulation
# runs=10215 seed=12345 moveCap=1000 manualProxy=Rand stopAtPpo=False simulateResearch=True targetPrestiges=6 ppoNormalRunsPerPrestige=1000
# finalChips=900000 totalEarned=900000 prestiges=6 insight=17489 cycleInsight=0 lifetimeInsight=120783
# Purchases:
Run	Label	Cost	Currency	BalanceAfter	TotalEarnedAfter
7247	900000	5658	0	4	1081476	900000	Combo	14215	286	1024	PPO Normal x1000, Prestige +2280, Research PPO Memory L3, Research Offline Engine L3, Research Algorithm Archive L1, Research High Focus L1, Research Offline Buffer L1, Research PPO Memory L4
7248	71182	5658	0	4	182	900182	Rand	368	71	32	Solver MERG, Chip Yield, Solver BAL, Speed L1, Stack Cap L1, Solver STALL, Solver HEUR, Speed L2, Queue Preview, Chip Yield, Difficulty L1, Stack Cap L2, Solver LOOK, Agents Menu, Agent Merge Broker, Agent Highwater Analyst, Solver PLAN-3
7250	107371	5658	0	4	17188	936371	Plan3	2755	220	64	
7253	11051	5658	0	4	14189	990051	Plan3	2471	191	128	Speed L3
7263	4332	5658	0	4	19795	1163332	Plan3	3022	198	128	Solver COMBO
7278	5292	5658	0	4	9683	1384292	Combo	1845	138	64	Solver MOCA
7292	3898	5658	0	4	16705	1602898	Combo	2617	184	128	Agent Score Auditor
7300	99714	5658	0	4	10271	1698714	Combo	1783	156	64	
7319	5534	5658	0	4	10841	1954534	Combo	1937	157	64	Chip Yield
7343	6874	5658	0	4	22625	2355874	Combo	2964	212	128	Solver PLAN-5
7350	127631	5658	0	4	21507	2476631	Combo	2660	176	128	
7365	3318	5658	0	4	10682	2752318	Combo	1693	126	64	Stack Cap L3
7388	7170	5658	0	4	8449	3156170	Combo	1324	141	64	Queue Preview
7400	243480	5658	0	4	24575	3392480	Combo	2988	222	128	
7408	28302	5658	0	4	40162	3577302	Combo	4624	234	128	Agent Overclocker
7434	10555	5658	0	4	21420	4159555	Combo	2986	209	128	Difficulty L2
7450	405217	5658	0	4	11695	4554217	Combo	1807	107	128	
7464	10743	5658	0	4	13719	4809743	Combo	2245	159	64	Agent Quartermaster
7500	19022	5658	0	4	25934	5618022	Combo	3308	148	256	Speed L4
7544	4865	5658	0	4	15987	6503865	Combo	2465	164	64	Solver MOCA+
7550	166888	5658	0	4	28656	6665888	Combo	3258	146	256	
7591	9563	5658	0	4	17913	7508563	Combo	2254	108	256	Agent Restart Sponsor
7600	219021	5658	0	4	5820	7718021	Combo	1155	104	64	
7650	1275927	5658	0	4	16487	8774927	Combo	2585	139	128	
7662	324	5658	0	4	9434	8999324	Combo	1563	112	64	Extra Agent Slot
7700	809825	5658	0	4	13288	9808825	Combo	2054	147	128	
7733	17663	5658	0	4	23215	10516663	Combo	3269	138	256	Agent Token Prospector
7750	437087	5658	0	4	26716	10936087	Combo	3553	152	256	
7800	1466142	5658	0	4	19421	11965142	Combo	2576	142	128	
7818	28858	5658	0	4	29439	12327858	Combo	3587	167	256	Solver MCTS
7850	742491	5658	0	4	13371	13041491	Combo	2182	126	128	
7900	1744287	5658	0	4	11583	14043287	Combo	1783	133	64	
7924	15375	5658	0	4	32277	14514375	Combo	3421	123	512	Stack Cap L4
7950	756416	5658	0	4	22212	15255416	Combo	3306	187	128	
8000	1910691	5658	0	4	19196	16409691	Combo	3054	179	128	
8011	17503	5658	0	4	23693	16716503	Combo	3059	136	256	Agent Move Dividend
8050	995604	5658	0	4	15775	17694604	Combo	2414	132	128	
8100	2259542	5658	0	4	38821	18958542	Combo	4789	204	256	
8110	648	5658	0	4	26336	19199648	Combo	3390	165	256	Chip Yield
8150	1191672	5658	0	4	18276	20390672	Combo	2294	143	128	
8200	2730888	5658	0	4	30900	21929888	Combo	3427	176	128	
8208	23052	5658	0	4	49260	22222052	Combo	4858	175	256	Modifiers Menu
8214	47153	5658	0	4	96081	23046153	Combo	2602	140	128	Modifier Unstable Stack L1
8225	76988	5658	0	4	107831	24675988	Combo	2749	147	128	Modifier Unstable Stack L2
8234	38674	5658	0	4	164514	26437674	Combo	3864	157	256	Modifier Queue Scrubber L1
8250	86086	5658	0	4	105778	28485086	Combo	2641	172	128	Modifier Miner's Pickaxe L1
8267	113507	5658	0	4	186538	31512507	Combo	4283	207	256	Agent Velocity Trader
8283	27637	5658	0	4	175641	34426637	Combo	3617	177	256	Modifier Catalyst Stack L1
8297	49498	5658	0	4	313298	37448498	Combo	4953	211	256	Modifier Mirror Stack L1
8300	1286391	5658	0	4	341142	38685391	Combo	6918	227	512	
8304	5812	5658	0	4	378117	40604812	Combo	7523	237	512	Modifier Unstable Stack L3
8312	202436	5658	0	4	418268	44401436	Combo	8700	223	512	Modifier Queue Scrubber L2
8321	190078	5658	0	4	459158	48389078	Combo	8124	191	512	Speed L5
8328	149807	5658	0	4	441418	52348807	Combo	7040	222	512	Modifier Miner's Pickaxe L2
8339	300462	5658	0	4	347585	56999462	Combo	7787	266	512	Modifier Joker L1
8348	198322	5658	0	4	733633	62897322	Combo	11976	273	1024	Difficulty L3
8350	4165454	5658	0	4	1949071	66864454	Combo	20002	274	2048	
8351	1005149	5658	0	4	2839695	69704149	Combo	12894	199	2048	Modifier Neural Accelerator L1
8356	892511	5658	0	4	2011127	75991511	Combo	11764	200	2048	Modifier Unstable Stack L4
8363	240981	5658	0	4	2046322	82539981	Combo	16917	259	1024	Modifier Queue Scrubber L3
8371	423780	5658	0	4	1305896	90722780	Combo	16493	285	1024	Modifier Miner's Pickaxe L3
8382	566544	5658	0	4	951885	101865544	Combo	13631	238	1024	Stack Cap L5
8391	1013191	5658	0	4	1142314	115112191	Combo	22582	251	2048	Modifier Unstable Stack L5
8400	14376223	5658	0	4	1150663	128475223	Combo	17387	323	1024	
8401	1934456	5658	0	4	1958233	130433456	Combo	19655	304	2048	Modifier Queue Scrubber L4
8413	1386404	5658	0	4	1805798	144885404	Combo	20614	284	2048	Chip Yield
8423	201490	5658	0	4	2803614	159700490	Combo	20892	301	2048	Modifier Miner's Pickaxe L4
8443	1783930	5658	0	4	1889976	190082930	Combo	19062	314	1024	Modifier Queue Scrubber L5
8450	10609912	5658	0	4	730620	198908912	Combo	13009	255	1024	
8464	1030772	5658	0	4	2507736	221329772	Combo	22648	362	1024	Modifier Miner's Pickaxe L5
8500	56828426	5658	0	4	3980130	277127426	Combo	21338	332	2048	
8524	900000	5714	0	5	1904826	900000	Combo	21501	389	1024	Solver PPO, PPO Normal x1000, Prestige +3103, Research Offline Engine L4, Research Algorithm Archive L2, Research High Focus L2, Research Offline Buffer L2
8525	74645	5714	0	5	645	900645	Merge	1316	155	64	Chip Yield, Solver BAL, Speed L1, Stack Cap L1, Solver STALL, Solver HEUR, Speed L2, Queue Preview, Chip Yield, Difficulty L1, Stack Cap L2, Solver LOOK, Agents Menu, Agent Merge Broker, Agent Highwater Analyst, Solver PLAN-3
8530	6132	5714	0	5	16240	982132	Plan3	2651	168	128	Speed L3
8540	17892	5714	0	5	18035	1173892	Plan3	2878	191	128	Solver COMBO
8550	147649	5714	0	5	8146	1303649	Combo	1575	128	64	
8555	2976	5714	0	5	14273	1378976	Combo	2440	176	128	Solver MOCA
8572	730	5714	0	5	11138	1596730	Combo	1957	168	64	Agent Score Auditor
8596	13328	5714	0	5	14208	1959328	Combo	2368	171	128	Chip Yield
8600	75186	5714	0	5	15736	2021186	Combo	2281	151	128	
8621	8390	5714	0	5	16376	2354390	Combo	2281	168	128	Solver PLAN-5
8644	14508	5714	0	5	19564	2760508	Combo	2514	159	128	Stack Cap L3
8650	134594	5714	0	5	28894	2880594	Combo	3654	207	128	
8662	5624	5714	0	5	14246	3151624	Combo	2247	163	64	Queue Preview
8681	8707	5714	0	5	18084	3554707	Combo	2580	211	64	Agent Overclocker
8700	371601	5714	0	5	13582	3917601	Combo	2177	171	64	
8712	14779	5714	0	5	24199	4160779	Combo	3203	225	128	Difficulty L2
8745	7859	5714	0	5	17139	4803859	Combo	2641	158	128	Agent Quartermaster
8750	96391	5714	0	5	13438	4892391	Combo	2192	152	64	
8787	7631	5714	0	5	16284	5603631	Combo	2442	128	128	Speed L4
8800	337268	5714	0	5	42488	5933268	Combo	4478	186	256	
8828	4896	5714	0	5	21124	6500896	Combo	2783	129	256	Solver MOCA+
8850	492423	5714	0	5	14818	6988423	Combo	2176	138	128	
8878	12251	5714	0	5	23095	7508251	Combo	3138	152	128	Agent Restart Sponsor
8900	467389	5714	0	5	18309	7963389	Combo	2330	129	128	
8945	21301	5714	0	5	44155	9017301	Combo	4877	162	256	Extra Agent Slot
8950	108647	5714	0	5	19576	9104647	Combo	2643	124	256	
9000	1149318	5714	0	5	13557	10145318	Combo	2171	137	128	
9019	26124	5714	0	5	28326	10522124	Combo	3451	161	256	Agent Token Prospector
9050	652743	5714	0	5	29194	11148743	Combo	3341	168	256	
9100	1723120	5714	0	5	36065	12219120	Combo	4481	178	256	
9105	17678	5714	0	5	17893	12313678	Combo	2460	124	128	Solver MCTS
9150	868696	5714	0	5	17190	13164696	Combo	2785	141	128	
9200	1891822	5714	0	5	17964	14187822	Combo	2550	143	128	
9216	7865	5714	0	5	17554	14503865	Combo	2601	168	128	Stack Cap L4
9250	822675	5714	0	5	25696	15318675	Combo	3193	152	256	
9300	2164858	5714	0	5	22116	16660858	Combo	2786	183	128	
9302	42356	5714	0	5	53028	16738356	Combo	5353	171	512	Agent Move Dividend
9350	1192292	5714	0	5	32992	17888292	Combo	4049	157	256	
9400	2488033	5714	0	5	30404	19184033	Combo	3963	171	256	
9401	22248	5714	0	5	34215	19218248	Combo	4312	185	256	Chip Yield
9450	1452480	5714	0	5	25992	20648480	Combo	3190	166	256	
9500	2926236	5714	0	5	25152	22122236	Combo	3044	153	128	
9503	22404	5714	0	5	28536	22218404	Combo	3335	169	128	Agent Velocity Trader
9550	1450596	5714	0	5	25044	23646596	Combo	2826	160	128	
9600	2912592	5714	0	5	23160	25108592	Combo	2977	156	128	
9638	4100	5714	0	5	50520	26200100	Combo	4497	176	256	Speed L5
9650	300164	5714	0	5	24204	26496164	Combo	2533	129	256	
9700	1695344	5714	0	5	18012	27891344	Combo	2374	155	128	
9750	3122984	5714	0	5	22620	29318984	Combo	2914	142	128	
9800	4523228	5714	0	5	28056	30719228	Combo	3320	145	256	
9850	5904692	5714	0	5	20820	32100692	Combo	2908	161	128	
9854	13664	5714	0	5	26184	32209664	Combo	3237	178	128	Difficulty L3
9900	1387004	5714	0	5	32988	33583004	Combo	3732	140	256	
9950	2878232	5714	0	5	15420	35074232	Combo	2705	105	128	
9953	4172	5714	0	5	20724	35200172	Combo	3357	130	128	Modifiers Menu
9959	104241	5714	0	5	112787	36100241	Combo	4319	149	128	Modifier Unstable Stack L1
9972	61110	5714	0	5	107716	37657110	Combo	2994	132	128	Modifier Unstable Stack L2
9986	175940	5714	0	5	285625	39571940	Combo	4633	125	1024	Modifier Queue Scrubber L1
9999	180775	5714	0	5	195686	41576775	Combo	4438	184	256	Modifier Miner's Pickaxe L1
10000	308718	5714	0	5	127943	41704718	Combo	3978	146	128	
10015	121026	5714	0	5	159578	44517026	Combo	3368	170	256	Modifier Catalyst Stack L1
10027	29184	5714	0	5	132993	47425184	Combo	3186	132	128	Modifier Mirror Stack L1
10035	104853	5714	0	5	344653	50700853	Combo	8662	206	512	Modifier Unstable Stack L3
10043	429745	5714	0	5	629782	54625745	Combo	10262	277	512	Modifier Queue Scrubber L2
10050	418911	5714	0	5	600303	58614911	Combo	9007	186	1024	Modifier Miner's Pickaxe L2
10057	61398	5714	0	5	538529	62757398	Combo	13299	227	2048	Modifier Joker L1
10062	6061373	5714	0	5	8836960	74757373	Combo	19363	230	4096	Modifier Neural Accelerator L1
10063	881146	5714	0	5	1219773	75977146	Combo	13259	265	1024	Modifier Unstable Stack L4
10069	278639	5714	0	5	1844758	82574639	Combo	19633	304	2048	Modifier Queue Scrubber L3
10076	208340	5714	0	5	1098295	90504340	Combo	14205	232	1024	Modifier Miner's Pickaxe L3
10086	907196	5714	0	5	1032702	102203196	Combo	14227	329	1024	Stack Cap L5
10092	274184	5714	0	5	898598	114370184	Combo	17108	285	1024	Modifier Unstable Stack L5
10100	12735741	5714	0	5	909301	126831741	Combo	14433	262	1024	
10101	527045	5714	0	5	2191304	129023045	Combo	21494	352	2048	Modifier Queue Scrubber L4
10104	297965	5714	0	5	12261685	143793965	Combo	48520	348	16384	Chip Yield
10113	637915	5714	0	5	1127214	160133915	Combo	14515	284	1024	Modifier Miner's Pickaxe L4
10133	398887	5714	0	5	1134474	188694887	Combo	16545	283	1024	Modifier Queue Scrubber L5
10150	21482389	5714	0	5	768174	209778389	Combo	12657	262	1024	
10156	1558541	5714	0	5	1852158	221854541	Combo	24499	309	2048	Modifier Miner's Pickaxe L5
10200	66846203	5714	0	5	635250	287142203	Combo	11211	288	1024	
10215	900000	17489	0	6	7804368	900000	Combo	28459	301	8192	Solver PPO, PPO Normal x1000, Prestige +3547, Research PPO Memory L5, Research Offline Engine L5
