# Progression simulation
# runs=10595 seed=12345 moveCap=1000 manualProxy=Rand stopAtPpo=False simulateResearch=True targetPrestiges=6 ppoNormalRunsPerPrestige=100
# finalChips=250000 totalEarned=60000 prestiges=6 insight=2 lifetimeInsight=85
# Purchases:
Run	Label	Cost	Currency	BalanceAfter	TotalEarnedAfter
7828	31047	1	4	32773	1962047	Combo	3720	230	128	Chip Yield
7845	4064	1	4	19138	2335064	Combo	1905	143	128	Solver PLAN-5
7850	109983	1	4	14368	2440983	Combo	1660	140	64	
7863	29708	1	4	43672	2760708	Combo	3567	216	128	Stack Cap L3
7876	15120	1	4	24679	3146120	Combo	2615	172	128	Queue Preview
7886	18504	1	4	26952	3549504	Combo	2690	175	128	Agent Overclocker
7900	475892	1	4	25968	4006892	Combo	2833	216	64	
7905	15403	1	4	19169	4146403	Combo	2049	172	128	Difficulty L2
7929	28372	1	4	31366	4809372	Combo	2805	134	256	Agent Quartermaster
7950	616046	1	4	21444	5397046	Combo	2425	150	128	
7958	17063	1	4	37783	5598063	Combo	3366	149	256	Speed L4
7994	25476	1	4	37317	6506476	Combo	3361	138	256	Solver MOCA+
8000	143263	1	4	37297	6624263	Combo	3363	174	256	
8033	18263	1	4	27789	7499263	Combo	2735	159	128	Agent Restart Sponsor
8050	503351	1	4	25331	7984351	Combo	2636	132	128	
8087	25012	1	4	59449	9006012	Combo	4557	161	256	Extra Agent Slot
8100	328163	1	4	18328	9309163	Combo	2102	123	128	
8136	14006	1	4	36613	10495006	Combo	3000	177	128	Agent Token Prospector
8150	371545	1	4	10253	10852545	Combo	1352	114	64	
8199	48323	1	4	59348	12329323	Combo	5105	210	256	Solver MCTS
8200	79447	1	4	31124	12360447	Combo	3029	164	128	
8250	1558481	1	4	34177	13839481	Combo	3090	167	128	
8273	4145	1	4	31967	14485145	Combo	2938	140	256	Stack Cap L4
8300	780701	1	4	30358	15261701	Combo	3196	157	128	
8341	5	1	4	42783	16681005	Combo	3798	189	256	Agent Move Dividend
8350	307842	1	4	44886	16988842	Combo	4186	192	256	
8400	2099272	1	4	24635	18780272	Combo	2793	132	128	
8411	9874	1	4	37546	19190874	Combo	4068	185	128	Chip Yield
8450	1494089	1	4	40893	20675089	Combo	3170	177	128	
8491	23595	1	4	38708	22204595	Combo	3199	141	256	Agent Velocity Trader
8500	349905	1	4	49065	22530905	Combo	3627	164	256	
8550	2349682	1	4	32473	24530682	Combo	3025	169	128	
8595	40095	1	4	61295	26221095	Combo	4097	148	512	Speed L5
8600	218614	1	4	34743	26399614	Combo	3252	150	128	
8650	2380291	1	4	41191	28561291	Combo	3716	179	128	
8700	4220656	1	4	35631	30401656	Combo	3258	178	128	
8750	17708	1	4	33257	32198708	Combo	3080	175	128	Difficulty L3
8800	2232236	1	4	29794	34413236	Combo	2559	110	128	
8818	17068	1	4	31743	35198068	Combo	2751	138	128	Modifiers Menu
8823	103046	1	4	122197	36084046	Combo	2713	108	128	Modifier Unstable Stack L1
8830	79233	1	4	125026	37660233	Combo	2899	124	128	Modifier Unstable Stack L2
8838	48509	1	4	285491	39429509	Combo	4905	174	256	Modifier Queue Scrubber L1
8849	81099	1	4	290104	41462099	Combo	4377	172	256	Modifier Miner's Pickaxe L1
8850	306195	1	4	225096	41687195	Combo	4205	169	256	
8862	110238	1	4	223417	44491238	Combo	4445	124	256	Modifier Catalyst Stack L1
8872	57834	1	4	217636	47438834	Combo	3531	141	128	Modifier Mirror Stack L1
8877	554780	1	4	1081262	51135780	Combo	16039	239	1024	Modifier Unstable Stack L3
8881	201136	1	4	799197	54382136	Combo	10180	251	512	Modifier Queue Scrubber L2
8886	42103	1	4	523878	58223103	Combo	9161	200	1024	Modifier Miner's Pickaxe L2
8892	554004	1	4	979108	63235004	Combo	13376	243	1024	Modifier Joker L1
8897	650039	1	4	2109236	69331039	Combo	12353	194	1024	Modifier Neural Accelerator L1
8900	4509625	1	4	2245298	73190625	Combo	24141	301	2048	
8902	891418	1	4	1267335	75972418	Combo	15880	267	1024	Modifier Unstable Stack L4
8907	1557589	1	4	2009933	83838589	Combo	12163	214	2048	Modifier Queue Scrubber L3
8913	719270	1	4	754546	91000270	Combo	10198	251	512	Modifier Miner's Pickaxe L3
8923	1737823	1	4	1747851	103018823	Combo	13655	285	1024	Stack Cap L5
8932	1877372	1	4	2622542	115958372	Combo	23366	381	2048	Modifier Unstable Stack L5
8937	505564	1	4	1052381	128986564	Combo	11001	257	512	Modifier Queue Scrubber L4
8948	1024830	1	4	1235574	144505830	Combo	14659	332	512	Chip Yield
8950	3901920	1	4	1871142	147382920	Combo	14098	233	1024	
8957	704813	1	4	2944237	160185813	Combo	18410	280	2048	Modifier Miner's Pickaxe L4
8971	1850744	1	4	2551561	190131744	Combo	14612	318	1024	Modifier Queue Scrubber L5
8985	74223	1	4	799939	220355223	Combo	11674	215	1024	Modifier Miner's Pickaxe L5
9000	35982214	1	4	3121700	256263214	Combo	16292	291	1024	
9024	4287159	1	4	7502349	324616159	Combo	19047	272	4096	Solver PPO, PPO train +90 000f
9025	4489838	1	4	202679	324818838	Combo	13682	340	512	PPO train +90 000f
9026	4777430	1	4	287592	325106430	Combo	15326	297	1024	PPO train +90 000f
9027	5242746	1	4	465316	325571746	Combo	24803	368	1024	PPO train +90 000f
9028	5474058	1	4	231312	325803058	Combo	12327	275	1024	PPO train +90 000f
9029	5753571	1	4	279513	326082571	Combo	14899	295	1024	PPO train +10 000f, PPO Training Complete
9030	60000	2	5	1064666	60000	Combo	13592	267	1024	PPO Normal x100, Prestige +12, Research Offline Buffer L1, Research PPO Memory L1, Research Passive Insight L2
9031	11144	2	5	144	60144	Rand	172	45	16	Solver MERG, Chip Yield, Solver BAL, Speed L1, Stack Cap L1, Solver STALL
9050	218	2	5	1464	79218	AntiStall	1587	166	64	Solver HEUR
9071	1562	2	5	1620	110562	Heur	1811	194	64	Solver Tuning
9090	1286	2	5	2234	140286	Heur	2327	222	128	Speed L2
9100	14972	2	5	939	153972	Heur	1183	154	32	
9116	1060	2	5	1699	180060	Heur	1815	194	64	Queue Preview
9144	841	2	5	1093	219841	Heur	1409	157	32	Chip Yield
9150	13623	2	5	2645	232623	Heur	2301	229	64	
9171	894	2	5	2135	279894	Heur	1864	205	64	Difficulty L1
9200	43568	2	5	2080	322568	Heur	2039	159	64	
9217	208	2	5	1993	349208	Heur	1882	169	64	Stack Cap L2
9250	59468	2	5	865	408468	Heur	947	109	32	
9263	2534	2	5	2589	431534	Heur	2519	157	128	Solver LOOK
9300	102387	2	5	1791	531387	Look	1701	167	64	
9308	556	2	5	2087	549556	Look	2068	174	64	Agents Menu
9313	8695	2	5	18271	617695	Look	3062	195	128	Agent Merge Broker
9320	34383	2	5	36476	763383	Look	4561	260	128	Agent Highwater Analyst
9325	12634	2	5	25697	871634	Look	2940	176	128	Solver PLAN-3
9332	3101	2	5	16879	1012101	Plan3	2272	170	64	Speed L3
9340	11356	2	5	35939	1200356	Plan3	3767	211	128	Solver COMBO
9350	181820	2	5	20449	1370820	Combo	2499	158	128	
9352	12349	2	5	20941	1421349	Combo	2387	182	128	Solver MOCA
9363	22018	2	5	29555	1651018	Combo	3234	200	128	Agent Score Auditor
9383	19656	2	5	26936	1998656	Combo	3205	192	128	Chip Yield
9399	10211	2	5	39574	2389211	Combo	3428	199	128	Solver PLAN-5
9400	33336	2	5	23125	2412336	Combo	2253	152	128	
9417	32318	2	5	44832	2811318	Combo	3757	219	128	Stack Cap L3
9433	38591	2	5	55033	3217591	Combo	4268	251	256	Queue Preview
9448	42912	2	5	45685	3621912	Combo	4078	237	128	Agent Overclocker
9450	112588	2	5	19185	3691588	Combo	1997	179	64	
9468	22749	2	5	24084	4201749	Combo	2417	172	128	Difficulty L2
9492	18896	2	5	33025	4847896	Combo	3338	193	128	Agent Quartermaster
9500	217363	2	5	28767	5046363	Combo	3010	149	128	
9519	31217	2	5	34598	5660217	Combo	3331	174	128	Speed L4
9548	7181	2	5	55309	6536181	Combo	4615	170	256	Solver MOCA+
9550	51412	2	5	19052	6580412	Combo	1975	128	128	
9587	15796	2	5	32500	7544796	Combo	3202	149	128	Agent Restart Sponsor
9600	393255	2	5	16364	7922255	Combo	2090	118	128	
9641	31258	2	5	49125	9060258	Combo	4694	178	256	Extra Agent Slot
9650	217909	2	5	14394	9246909	Combo	1645	115	128	
9694	5488	2	5	21002	10534488	Combo	2339	166	128	Agent Token Prospector
9700	242255	2	5	19364	10771255	Combo	2172	138	128	
9750	1719738	2	5	38131	12248738	Combo	3416	140	256	
9752	13029	2	5	51221	12342029	Combo	4095	154	256	Solver MCTS
9800	1277811	2	5	30946	13606811	Combo	3040	130	256	
9834	46519	2	5	66694	14575519	Combo	4776	193	512	Stack Cap L4
9850	518277	2	5	24220	15047277	Combo	2908	161	128	
9899	11544	2	5	28831	16740544	Combo	3154	198	128	Agent Move Dividend
9900	40492	2	5	28948	16769492	Combo	3183	159	128	
9950	1528158	2	5	17013	18257158	Combo	1877	109	128	
9981	9521	2	5	34222	19238521	Combo	3624	184	128	Chip Yield
10000	664711	2	5	20467	19893711	Combo	2240	131	128	
10050	2507585	2	5	36744	21736585	Combo	3161	162	128	
10063	13518	2	5	53847	22242518	Combo	4194	228	128	Agent Velocity Trader
10100	1402953	2	5	44479	23631953	Combo	3831	174	128	
10150	3239801	2	5	33354	25468801	Combo	2845	164	128	
10172	23869	2	5	32245	26252869	Combo	3025	166	128	Speed L5
10200	1121963	2	5	15384	27350963	Combo	1721	140	64	
10250	3101067	2	5	42732	29330067	Combo	3740	159	128	
10300	5342748	2	5	24038	31571748	Combo	2339	141	128	
10318	4197	2	5	33628	32233197	Combo	3109	173	128	Difficulty L3
10350	1211570	2	5	46356	33440570	Combo	3614	127	512	
10396	13759	2	5	24177	35242759	Combo	2774	129	128	Modifiers Menu
10400	25796	2	5	265961	36054796	Combo	3988	139	512	Modifier Unstable Stack L1
10409	326432	2	5	330890	37955432	Combo	4141	122	512	Modifier Unstable Stack L2
10415	28033	2	5	133412	39457033	Combo	3098	134	128	Modifier Queue Scrubber L1
10424	7650	2	5	418570	41436650	Combo	5911	153	512	Modifier Miner's Pickaxe L1
10435	23471	2	5	341778	44452471	Combo	4358	122	512	Modifier Catalyst Stack L1
10442	105973	2	5	460986	47534973	Combo	5145	198	256	Modifier Mirror Stack L1
10445	308537	2	5	817345	50937537	Combo	11518	233	1024	Modifier Unstable Stack L3
10450	225804	2	5	288067	54454804	Combo	5393	159	512	Modifier Queue Scrubber L2
10456	871770	2	5	1048378	59100770	Combo	10067	258	512	Modifier Miner's Pickaxe L2
10461	99830	2	5	866639	62828830	Combo	12182	253	1024	Modifier Joker L1
10466	2768373	2	5	4874013	71497373	Combo	21883	288	4096	Modifier Neural Accelerator L1
10470	142300	2	5	613067	75271300	Combo	8565	249	512	Modifier Unstable Stack L4
10472	112168	2	5	1048870	82441168	Combo	13470	280	1024	Modifier Queue Scrubber L3
10479	579662	2	5	928139	90908662	Combo	12276	261	512	Modifier Miner's Pickaxe L3
10486	1277596	2	5	1464742	102606596	Combo	19180	386	1024	Stack Cap L5
10491	305480	2	5	1018960	114434480	Combo	14104	308	512	Modifier Unstable Stack L5
10499	3878708	2	5	6730707	132407708	Combo	18764	230	4096	Modifier Queue Scrubber L4
10500	6081075	2	5	2202367	134610075	Combo	16819	307	1024	
10506	96908	2	5	1185398	143625908	Combo	17254	282	1024	Chip Yield
10515	3526829	2	5	4104782	163055829	Combo	26544	380	2048	Modifier Miner's Pickaxe L4
10527	467949	2	5	1593114	188796949	Combo	19301	377	1024	Modifier Queue Scrubber L5
10541	589176	2	5	4082369	220918176	Combo	22675	260	2048	Modifier Miner's Pickaxe L5
10550	21148787	2	5	1220675	241477787	Combo	16750	308	1024	
10589	1836721	2	5	3009068	322165721	Combo	21979	324	1024	Solver PPO, PPO train +90 000f
10590	2102950	2	5	266229	322431950	Combo	14188	267	1024	PPO train +90 000f
10591	2495650	2	5	392700	322824650	Combo	18075	325	2048	PPO train +90 000f
10592	2751826	2	5	256176	323080826	Combo	13651	277	1024	PPO train +90 000f
10593	3078553	2	5	326727	323407553	Combo	17413	364	1024	PPO train +90 000f
10594	3423681	2	5	345128	323752681	Combo	18397	282	1024	PPO train +10 000f, PPO Training Complete
10595	250000	2	6	1555766	60000	Combo	13828	325	1024	PPO Normal x100, Prestige +12, Research Insight Amplifier L4, Research Seed Capital L4, Research Algorithm Archive L2
