# Progression simulation
# runs=10606 seed=12345 moveCap=1000 manualProxy=Rand stopAtPpo=False simulateResearch=True targetPrestiges=6 ppoNormalRunsPerPrestige=100
# finalChips=60000 totalEarned=60000 prestiges=6 insight=5 lifetimeInsight=57
# Purchases:
Run	Label	Cost	Currency	BalanceAfter	TotalEarnedAfter
8163	1302	2	4	2069	558302	Look	2315	169	64	Agents Menu
8169	14971	2	4	20228	631971	Look	3816	224	128	Agent Merge Broker
8176	4279	2	4	14036	741279	Look	2067	173	128	Agent Highwater Analyst
8184	6450	2	4	21943	873450	Look	3052	184	128	Solver PLAN-3
8190	4807	2	4	25857	1021807	Plan3	3286	197	128	Speed L3
8198	8751	2	4	24310	1205751	Plan3	2982	191	128	Solver COMBO
8200	35836	2	4	14767	1232836	Combo	2230	163	128	
8213	13754	2	4	19715	1430754	Combo	2696	192	128	Solver MOCA
8228	9513	2	4	13270	1646513	Combo	1998	170	64	Agent Score Auditor
8249	6572	2	4	13535	1993572	Combo	2106	175	64	Chip Yield
8250	23663	2	4	17091	2010663	Combo	2055	134	128	
8269	15274	2	4	23784	2402274	Combo	2617	189	128	Solver PLAN-5
8288	18856	2	4	24863	2805856	Combo	2691	172	128	Stack Cap L3
8300	290175	2	4	20246	3077175	Combo	2416	164	128	
8305	3597	2	4	37451	3190597	Combo	3648	191	256	Queue Preview
8322	6687	2	4	45676	3593687	Combo	4545	270	128	Agent Overclocker
8344	7160	2	4	55603	4194160	Combo	5086	242	256	Difficulty L2
8350	160538	2	4	27866	4347538	Combo	3314	167	128	
8370	209	2	4	17702	4837209	Combo	2127	112	128	Agent Quartermaster
8400	789014	2	4	26795	5626014	Combo	2753	129	256	
8401	19748	2	4	30734	5656748	Combo	3162	146	256	Speed L4
8437	22021	2	4	25556	6559021	Combo	2972	150	128	Solver MOCA+
8450	269728	2	4	20871	6806728	Combo	2731	146	128	
8481	36746	2	4	40410	7573746	Combo	3725	156	256	Agent Restart Sponsor
8500	469169	2	4	14955	8006169	Combo	1975	123	128	
8538	9729	2	4	20890	9046729	Combo	2710	134	128	Extra Agent Slot
8550	264083	2	4	12601	9301083	Combo	1863	125	64	
8598	2005	2	4	30623	10539005	Combo	2990	126	256	Agent Token Prospector
8600	25047	2	4	13026	10562047	Combo	1926	141	64	
8650	1293814	2	4	19204	11830814	Combo	2382	130	128	
8673	16286	2	4	50172	12353286	Combo	4872	161	256	Solver MCTS
8700	678585	2	4	31529	13015585	Combo	3310	168	256	
8750	1774512	2	4	18460	14111512	Combo	2361	165	128	
8766	13547	2	4	30789	14550547	Combo	3132	167	256	Stack Cap L4
8800	1097975	2	4	41470	15634975	Combo	4313	196	256	
8834	21396	2	4	28117	16758396	Combo	2807	116	256	Agent Move Dividend
8850	494491	2	4	44086	17231491	Combo	4125	168	256	
8900	1793734	2	4	32556	18530734	Combo	3655	181	128	
8924	8413	2	4	21064	19245413	Combo	2937	173	128	Chip Yield
8950	968166	2	4	40808	20205166	Combo	3496	170	256	
9000	2556513	2	4	32371	21793513	Combo	3357	176	128	
9014	30850	2	4	31700	22267850	Combo	3269	201	128	Modifiers Menu
9019	51142	2	4	179671	23088142	Combo	3575	203	128	Modifier Unstable Stack L1
9028	11944	2	4	201154	24648944	Combo	4043	189	128	Modifier Unstable Stack L2
9039	110853	2	4	226974	26547853	Combo	4242	187	256	Modifier Queue Scrubber L1
9050	1985496	2	4	209108	28422496	Combo	4254	216	128	
9051	188544	2	4	203048	28625544	Combo	3632	197	256	Modifier Miner's Pickaxe L1
9064	97181	2	4	355236	31534181	Combo	6412	216	256	Agent Velocity Trader
9080	134375	2	4	147445	34571375	Combo	3026	154	256	Modifier Catalyst Stack L1
9092	290941	2	4	448833	37727941	Combo	4180	192	256	Modifier Mirror Stack L1
9097	147119	2	4	599218	40784119	Combo	11590	322	512	Modifier Unstable Stack L3
9100	2053816	2	4	935184	42690816	Combo	15145	295	1024	
9104	396418	2	4	397117	44633418	Combo	6437	239	512	Modifier Queue Scrubber L2
9111	141082	2	4	741316	48378082	Combo	7619	247	512	Speed L5
9119	342199	2	4	592470	52579199	Combo	8504	263	512	Modifier Miner's Pickaxe L2
9126	71979	2	4	746355	56808979	Combo	14386	249	1024	Modifier Joker L1
9131	2192353	2	4	3556725	64929353	Combo	19083	369	4096	Difficulty L3
9136	82497	2	4	613611	68819497	Combo	9383	231	512	Modifier Neural Accelerator L1
9142	683868	2	4	1067645	75820868	Combo	16486	234	1024	Modifier Unstable Stack L4
9149	732419	2	4	1279211	83069419	Combo	12317	176	1024	Modifier Queue Scrubber L3
9150	1944307	2	4	1211888	84281307	Combo	13129	279	1024	
9156	829133	2	4	1518440	91166133	Combo	18934	325	1024	Modifier Miner's Pickaxe L3
9162	220892	2	4	3188170	101557892	Combo	15511	221	2048	Stack Cap L5
9173	12890	2	4	1237647	114149890	Combo	13237	281	1024	Modifier Unstable Stack L5
9184	433159	2	4	804960	128970159	Combo	12443	287	1024	Modifier Queue Scrubber L4
9198	728471	2	4	1418583	144265471	Combo	17725	278	1024	Chip Yield
9200	2812825	2	4	846188	146349825	Combo	14206	245	1024	
9209	858532	2	4	1096977	160395532	Combo	12435	290	1024	Modifier Miner's Pickaxe L4
9230	1723305	2	4	1845276	190060305	Combo	18916	363	1024	Modifier Queue Scrubber L5
9249	1420192	2	4	3854856	221757192	Combo	25864	394	2048	Modifier Miner's Pickaxe L5
9250	2426895	2	4	1006703	222763895	Combo	10941	268	1024	
9300	98214315	2	4	1825580	318551315	Combo	15405	365	1024	
9302	2155238	2	4	2613792	322492238	Combo	19183	332	1024	Solver PPO, PPO train +90 000f
9303	2447989	2	4	292751	322784989	Combo	17984	383	1024	PPO train +90 000f
9304	2584435	2	4	136446	322921435	Combo	10617	279	512	PPO train +90 000f
9305	2901874	2	4	317439	323238874	Combo	19501	329	1024	PPO train +90 000f
9306	3095874	2	4	194000	323432874	Combo	15094	375	512	PPO train +90 000f
9307	3456926	2	4	361052	323793926	Combo	22180	413	1024	PPO train +50 000f, PPO Training Complete
9308	12000	3	5	2292433	12000	Combo	16757	277	1024	PPO Normal x100, Prestige +5, Research Insight Amplifier L3, Research Seed Capital L3, Research Yield Theory L2, Research PPO Bootcamp L1
9309	5233	3	5	233	12233	Rand	302	67	16	Solver MERG, Chip Yield
9310	317	3	5	1084	13317	Merge	1239	136	64	Solver BAL
9317	1827	3	5	2012	20827	Merge	2233	208	64	Speed L1
9324	1546	3	5	1594	28546	Merge	1736	187	64	Auto Restart
9335	1384	3	5	1414	40384	Merge	1663	164	64	Stack Cap L1
9349	937	3	5	1290	57937	Merge	1516	174	64	Solver STALL
9350	2369	3	5	1432	59369	AntiStall	1710	171	64	
9375	1189	3	5	1492	88189	AntiStall	1803	181	64	Solver HEUR
9392	489	3	5	1824	117489	Heur	2093	207	64	Solver Tuning
9400	14096	3	5	1611	131096	Heur	1885	176	64	
9412	704	3	5	1100	147704	Heur	1341	152	64	Speed L2
9441	732	3	5	816	187732	Heur	1049	141	32	Queue Preview
9450	15191	3	5	2871	202191	Heur	2822	233	128	
9468	1552	3	5	2123	228552	Heur	2156	198	128	Chip Yield
9496	560	3	5	3537	287560	Heur	2843	235	128	Difficulty L1
9500	6365	3	5	1092	293365	Heur	1112	120	32	
9542	1279	3	5	2622	358279	Heur	2377	148	128	Stack Cap L2
9550	12308	3	5	1445	369308	Heur	1476	138	64	
9587	930	3	5	2443	437930	Heur	2218	184	64	Solver LOOK
9600	35824	3	5	1777	472824	Look	1771	146	64	
9631	2579	3	5	3680	559579	Look	3256	191	128	Agents Menu
9636	2762	3	5	9116	619762	Look	1834	142	64	Agent Merge Broker
9643	5286	3	5	18638	742286	Look	2541	195	128	Agent Highwater Analyst
9649	15233	3	5	25497	882233	Look	2936	191	128	Solver PLAN-3
9650	43428	3	5	28195	910428	Plan3	3284	209	128	
9656	14054	3	5	25987	1031054	Plan3	2993	185	128	Speed L3
9662	10542	3	5	31991	1207542	Plan3	3554	199	128	Solver COMBO
9675	19917	3	5	22632	1436917	Combo	2713	193	128	Solver MOCA
9686	3959	3	5	13050	1640959	Combo	1667	150	64	Agent Score Auditor
9700	259644	3	5	18833	1896644	Combo	2611	201	64	
9704	9945	3	5	16060	1996945	Combo	2124	157	64	Chip Yield
9720	32516	3	5	40738	2419516	Combo	3294	166	256	Solver PLAN-5
9739	4955	3	5	16156	2791955	Combo	1752	157	64	Stack Cap L3
9750	308162	3	5	27641	3095162	Combo	2716	209	128	
9753	13848	3	5	40370	3200848	Combo	3375	217	128	Queue Preview
9766	179	3	5	59686	3587179	Combo	4898	235	256	Agent Overclocker
9790	16800	3	5	28074	4203800	Combo	2809	183	128	Difficulty L2
9800	275138	3	5	40918	4462138	Combo	3895	148	256	
9816	3186	3	5	11059	4840186	Combo	1473	107	64	Agent Quartermaster
9847	13677	3	5	28815	5650677	Combo	3331	190	128	Speed L4
9850	111476	3	5	49753	5748476	Combo	4207	188	256	
9877	8763	3	5	22602	6545763	Combo	2606	98	256	Solver MOCA+
9900	737979	3	5	12695	7274979	Combo	1610	119	64	
9910	13005	3	5	16659	7550005	Combo	2142	140	128	Agent Restart Sponsor
9950	1065595	3	5	59285	8602595	Combo	5397	184	256	
9967	4994	3	5	21424	9041994	Combo	2390	133	128	Extra Agent Slot
10000	843037	3	5	29814	9880037	Combo	2946	184	128	
10023	13340	3	5	37088	10550340	Combo	3347	151	256	Agent Token Prospector
10050	688848	3	5	30886	11225848	Combo	3118	151	128	
10093	23726	3	5	31180	12360726	Combo	3334	160	128	Solver MCTS
10100	219411	3	5	43244	12556411	Combo	4036	193	256	
10150	1763674	3	5	52176	14100674	Combo	4252	167	256	
10164	20037	3	5	29093	14557037	Combo	2730	130	256	Stack Cap L4
10200	1166288	3	5	44119	15703288	Combo	3906	173	256	
10231	47369	3	5	54111	16784369	Combo	3887	168	512	Agent Move Dividend
10250	795738	3	5	27918	17532738	Combo	3206	178	128	
10300	22781	3	5	37882	19259781	Combo	3883	220	128	Chip Yield
10350	2092033	3	5	30057	21329033	Combo	2855	178	128	
10373	1039	3	5	59714	22238039	Combo	4816	205	256	Modifiers Menu
10379	68614	3	5	79747	23105614	Combo	1725	123	64	Modifier Unstable Stack L1
10386	34538	3	5	149480	24671538	Combo	2733	149	256	Modifier Unstable Stack L2
10396	125057	3	5	196168	26562057	Combo	3456	144	256	Modifier Queue Scrubber L1
10400	769812	3	5	165160	27206812	Combo	3055	171	128	
10406	176075	3	5	248500	28613075	Combo	4561	149	256	Modifier Miner's Pickaxe L1
10419	273565	3	5	442815	31710565	Combo	7078	221	256	Agent Velocity Trader
10432	2070	3	5	192587	34439070	Combo	3672	185	128	Modifier Catalyst Stack L1
10440	6517	3	5	531245	37443517	Combo	5006	195	256	Modifier Mirror Stack L1
10445	243320	3	5	757907	40880320	Combo	9640	249	1024	Modifier Unstable Stack L3
10450	236045	3	5	350609	44473045	Combo	7335	192	512	Modifier Queue Scrubber L2
10456	306948	3	5	342137	48543948	Combo	7732	186	1024	Speed L5
10461	342313	3	5	678669	52579313	Combo	9655	298	512	Modifier Miner's Pickaxe L2
10467	175286	3	5	768591	56912286	Combo	11457	292	512	Modifier Joker L1
10473	382955	3	5	904991	63119955	Combo	11009	321	512	Difficulty L3
10481	1596381	3	5	2096723	70333381	Combo	16604	225	1024	Modifier Neural Accelerator L1
10485	186790	3	5	800231	75323790	Combo	11434	165	1024	Modifier Unstable Stack L4
10491	1314128	3	5	1592724	83651128	Combo	14350	239	1024	Modifier Queue Scrubber L3
10497	700031	3	5	831139	91037031	Combo	12760	232	1024	Modifier Miner's Pickaxe L3
10500	4795328	3	5	1650103	95132328	Combo	19352	301	2048	
10505	1100916	3	5	1213856	102437916	Combo	15229	299	1024	Stack Cap L5
10511	333745	3	5	1874144	114470745	Combo	25176	299	2048	Modifier Unstable Stack L5
10520	1293185	3	5	2870897	129830185	Combo	25938	450	1024	Modifier Queue Scrubber L4
10529	5556050	3	5	5887327	149093050	Combo	26233	330	2048	Chip Yield
10537	106691	3	5	1357037	159643691	Combo	17593	329	1024	Modifier Miner's Pickaxe L4
10550	25127433	3	5	1973525	184664433	Combo	19180	373	1024	
10552	2504043	3	5	3345186	190841043	Combo	13735	262	1024	Modifier Queue Scrubber L5
10566	1571654	3	5	3139833	221908654	Combo	17944	310	2048	Modifier Miner's Pickaxe L5
10600	246147	3	5	1996963	320583147	Combo	24074	379	1024	Solver PPO, PPO train +90 000f
10601	636065	3	5	389918	320973065	Combo	20784	349	1024	PPO train +90 000f
10602	975987	3	5	339922	321312987	Combo	18117	275	1024	PPO train +90 000f
10603	1277761	3	5	301774	321614761	Combo	16084	302	1024	PPO train +90 000f
10604	1666781	3	5	389020	322003781	Combo	20735	352	1024	PPO train +90 000f
10605	1941357	3	5	274576	322278357	Combo	14635	317	1024	PPO train +10 000f, PPO Training Complete
10606	60000	5	6	1186747	60000	Combo	16335	280	1024	PPO Normal x100, Prestige +7, Research Offline Engine L1, Research Automation Memory L2, Research Offline Buffer L1, Research PPO Memory L1
