# Progression simulation
# runs=20551 seed=12345 moveCap=1000 manualProxy=Rand stopAtPpo=False simulateResearch=True targetPrestiges=15 ppoNormalRunsPerPrestige=2000
# finalChips=900000 totalEarned=900000 prestiges=15 insight=144743 cycleInsight=0 lifetimeInsight=882623
# Purchases:
Run	Label	Cost	Currency	BalanceAfter	TotalEarnedAfter
150	4890	0	0	0	731	94090	Heur	1112	152	32	
172	90	0	0	0	699	119290	Heur	1105	148	32	Solver Tuning
198	304	0	0	0	1990	149504	Heur	2624	220	128	Speed L2
225	27301	0	0	0	1231	176501	Heur	1681	187	64	
237	921	0	0	0	1193	190121	Heur	1811	184	64	Queue Preview
269	540	0	0	0	571	229740	Heur	898	123	32	Chip Yield
300	38765	0	0	0	1112	267965	Heur	1432	164	64	
314	13	0	0	0	804	289213	Heur	1073	141	32	Difficulty L1
375	61382	0	0	0	586	350582	Heur	804	86	64	
383	925	0	0	0	991	360125	Heur	1353	127	64	Stack Cap L2
447	383	0	0	0	1111	439583	Heur	1569	137	64	Solver LOOK
450	4841	0	0	0	1495	444041	Look	1961	166	64	
510	2151	0	0	0	2475	561351	Look	3113	192	128	Agents Menu
516	5703	0	0	0	12380	624903	Look	2934	187	128	Agent Merge Broker
525	109874	0	0	0	7149	729074	Look	1578	133	64	
527	11563	0	0	0	12854	750763	Look	2318	167	128	Agent Highwater Analyst
535	3566	0	0	0	13597	872766	Look	2212	160	128	Solver PLAN-3
544	2723	0	0	0	9725	1021923	Plan3	1900	158	64	Speed L3
553	1970	0	0	0	47038	1201170	Plan3	5575	268	256	Solver COMBO
572	3527	0	0	0	6878	1422727	Combo	1335	132	64	Solver MOCA
587	18913	0	0	0	20499	1658113	Combo	3119	167	128	Agent Score Auditor
600	216623	0	0	0	16108	1855823	Combo	2544	168	128	
611	8591	0	0	0	9519	1997791	Combo	1730	146	64	Chip Yield
635	7758	0	0	0	15496	2396958	Combo	2220	166	128	Solver PLAN-5
658	10596	0	0	0	28397	2799796	Combo	3617	226	128	Stack Cap L3
675	371558	0	0	0	13220	3160758	Combo	1976	174	64	
677	14908	0	0	0	15158	3204108	Combo	2293	186	64	Queue Preview
695	8650	0	0	0	14248	3597850	Combo	2027	148	128	Agent Overclocker
720	31062	0	0	0	46986	4220262	Combo	4952	245	256	Difficulty L2
750	634684	0	0	0	15103	4823884	Combo	2252	119	128	
752	6682	0	0	0	10970	4845882	Combo	1768	110	128	Agent Quartermaster
792	5231	0	0	0	21962	5644431	Combo	2821	128	256	Speed L4
825	723076	0	0	0	23915	6362276	Combo	3039	136	256	
834	2547	0	0	0	21357	6541747	Combo	2621	142	256	Solver MOCA+
883	28457	0	0	0	40289	7567657	Combo	5036	186	256	Agent Restart Sponsor
900	387794	0	0	0	15874	7926994	Combo	1914	114	256	
952	27956	0	0	0	29133	9067156	Combo	3823	136	256	Extra Agent Slot
975	539149	0	0	0	17967	9578349	Combo	2451	128	128	
1024	16446	0	0	0	32289	10555646	Combo	3213	110	512	Agent Token Prospector
1050	588940	0	0	0	42214	11128140	Combo	4921	184	256	
1110	11012	0	0	0	34710	12350212	Combo	3467	135	512	Solver MCTS
1125	288747	0	0	0	22088	12627947	Combo	2864	145	256	
1200	1862365	0	0	0	22763	14201565	Combo	3323	174	128	
1216	28771	0	0	0	29955	14567971	Combo	3857	158	256	Stack Cap L4
1275	1476118	0	0	0	28569	16015318	Combo	4050	175	256	
1305	2641	0	0	0	16693	16741841	Combo	2538	167	128	Agent Move Dividend
1350	1204105	0	0	0	26842	17943305	Combo	3425	180	256	
1406	10684	0	0	0	14045	19249884	Combo	2242	135	128	Chip Yield
1425	569056	0	0	0	24792	19808256	Combo	3078	187	128	
1500	2713048	0	0	0	35124	21952248	Combo	4213	174	256	
1509	22876	0	0	0	52212	22262076	Combo	5803	199	256	Agent Velocity Trader
1575	2008948	0	0	0	49500	24248148	Combo	4712	182	256	
1650	3978556	0	0	0	24276	26217756	Combo	3186	171	128	
1651	9840	0	0	0	31284	26249040	Combo	3686	194	128	Speed L5
1725	2042508	0	0	0	24576	28281708	Combo	3035	172	128	
1800	4293384	0	0	0	34536	30532584	Combo	3812	186	128	
1859	5592	0	0	0	12996	32244792	Combo	2028	137	64	Difficulty L3
1875	453936	0	0	0	29172	32693136	Combo	3183	121	256	
1950	2613156	0	0	0	56244	34852356	Combo	4614	152	512	
1963	2172	0	0	0	17220	35241372	Combo	2497	114	128	Modifiers Menu
1970	71069	0	0	0	168424	36110269	Combo	4232	147	256	Modifier Unstable Stack L1
1981	221192	0	0	0	255876	37860392	Combo	4683	155	512	Modifier Unstable Stack L2
1991	55056	0	0	0	88816	39494256	Combo	2760	134	128	Modifier Queue Scrubber L1
2003	42753	0	0	0	247226	41481953	Combo	5709	176	256	Modifier Miner's Pickaxe L1
2021	66603	0	0	0	208982	44505803	Combo	4596	169	256	Modifier Catalyst Stack L1
2025	1047295	0	0	0	213348	45486495	Combo	3645	147	256	
2031	283141	0	0	0	506261	47722341	Combo	6315	171	512	Modifier Mirror Stack L1
2037	154397	0	0	0	481513	50793597	Combo	8261	217	512	Modifier Unstable Stack L3
2044	949193	0	0	0	1305923	55188393	Combo	12437	236	1024	Modifier Queue Scrubber L2
2051	277451	0	0	0	407160	58516651	Combo	9196	235	512	Modifier Miner's Pickaxe L2
2057	240358	0	0	0	352490	62979558	Combo	7847	235	512	Modifier Joker L1
2062	1969346	0	0	0	3338331	70708546	Combo	20593	359	2048	Modifier Neural Accelerator L1
2068	14805	0	0	0	1009674	75154005	Combo	16757	292	2048	Modifier Unstable Stack L4
2078	53859	0	0	0	786601	82393059	Combo	11467	212	1024	Modifier Queue Scrubber L3
2085	4440394	0	0	0	4617708	94779594	Combo	22381	220	4096	Modifier Miner's Pickaxe L3
2092	695345	0	0	0	1486638	102034545	Combo	12615	267	1024	Stack Cap L5
2100	8303033	0	0	0	636957	109642233	Combo	11585	256	1024	
2105	422413	0	0	0	807783	114561613	Combo	14513	291	512	Modifier Unstable Stack L5
2117	1200803	0	0	0	2090082	129740003	Combo	23584	344	2048	Modifier Queue Scrubber L4
2130	872106	0	0	0	1077062	144411306	Combo	17120	318	1024	Chip Yield
2142	800546	0	0	0	3268518	160339746	Combo	22441	342	2048	Modifier Miner's Pickaxe L4
2158	392096	0	0	0	2044944	188731296	Combo	26743	383	1024	Modifier Queue Scrubber L5
2175	26929706	0	0	0	1344684	215268906	Combo	12929	283	1024	
2180	2197428	0	0	0	3419262	222536628	Combo	19875	253	2048	Modifier Miner's Pickaxe L5
2240	554918	0	0	0	1150710	320894118	Combo	15839	319	1024	Solver PPO, PPO train +90 000f
2241	766778	0	0	0	211860	321105978	Combo	15357	342	1024	PPO train +90 000f
2242	1031504	0	0	0	264726	321370704	Combo	19191	395	1024	PPO train +90 000f
2243	1256762	0	0	0	225258	321595962	Combo	16327	353	1024	PPO train +90 000f
2244	1548350	0	0	0	291588	321887550	Combo	21137	332	1024	PPO train +90 000f
2245	1779548	0	0	0	231198	322118748	Combo	16758	336	1024	PPO train +50 000f, PPO Training Complete
2246	0	1	0	1	912978	0	Combo	12670	314	512	PPO Normal x2000, Prestige +1
2250	459	1	0	1	86	459	Rand	161	50	8	
2255	98	1	0	1	112	1098	Rand	256	53	16	Solver RAND
2266	14	1	0	1	105	2214	Rand	212	55	8	Auto Solve
2293	25	1	0	1	90	5225	Rand	172	48	8	Solver MERG
2299	616	1	0	1	784	9816	Merge	1612	171	64	Chip Yield
2306	163	1	0	1	651	15363	Merge	1011	138	32	Solver BAL
2314	341	1	0	1	857	21541	Merge	1287	143	64	Speed L1
2324	1152	1	0	1	1358	30352	Merge	2035	199	64	Auto Restart
2325	1767	1	0	1	615	30967	Merge	914	134	32	
2337	504	1	0	1	849	41704	Merge	1226	144	64	Stack Cap L1
2352	650	1	0	1	990	59850	Merge	1401	162	64	Solver STALL
2390	343	1	0	1	906	89543	AntiStall	1353	156	64	Solver HEUR
2400	13166	1	0	1	840	102366	Heur	1284	142	64	
2417	378	1	0	1	1270	119578	Heur	1973	192	64	Solver Tuning
2443	152	1	0	1	1306	149352	Heur	1938	183	64	Speed L2
2475	39285	1	0	1	1215	188485	Heur	1808	196	64	
2476	320	1	0	1	1035	189520	Heur	1469	168	64	Queue Preview
2507	1203	1	0	1	1290	230403	Heur	1842	182	64	Chip Yield
2547	1141	1	0	1	1533	290341	Heur	1903	179	64	Difficulty L1
2550	3025	1	0	1	572	292225	Heur	783	86	64	
2612	904	1	0	1	1986	360104	Heur	2459	142	128	Stack Cap L2
2625	17439	1	0	1	1471	376639	Heur	1943	165	64	
2672	1212	1	0	1	1385	440412	Heur	1936	156	64	Solver LOOK
2700	57618	1	0	1	2297	496818	Look	2628	177	128	
2735	1637	1	0	1	1959	560837	Look	2382	154	128	Agents Menu
2740	6404	1	0	1	11684	625604	Look	2615	192	128	Agent Merge Broker
2749	2313	1	0	1	25157	741513	Look	4189	242	128	Agent Highwater Analyst
2758	3417	1	0	1	11067	872617	Look	2015	160	64	Solver PLAN-3
2767	4559	1	0	1	21696	1023759	Plan3	3446	193	128	Speed L3
2774	1062	1	0	1	27206	1200262	Plan3	3786	237	128	Solver COMBO
2775	21091	1	0	1	20029	1220291	Combo	2726	172	128	
2789	2636	1	0	1	24469	1421836	Combo	3541	218	128	Solver MOCA
2809	2682	1	0	1	11419	1641882	Combo	1927	134	128	Agent Score Auditor
2833	566	1	0	1	13797	1989766	Combo	2350	153	128	Chip Yield
2850	262709	1	0	1	22846	2251909	Combo	2913	191	128	
2859	18329	1	0	1	29768	2407529	Combo	3892	219	128	Solver PLAN-5
2883	922	1	0	1	14641	2790122	Combo	2067	137	128	Stack Cap L3
2905	988	1	0	1	18414	3190188	Combo	2426	178	128	Queue Preview
2924	25545	1	0	1	27629	3614745	Combo	3551	220	128	Agent Overclocker
2925	40281	1	0	1	14736	3629481	Combo	2202	181	64	
2951	18403	1	0	1	34113	4207603	Combo	3508	220	256	Difficulty L2
2985	22772	1	0	1	30742	4861972	Combo	3670	166	256	Agent Quartermaster
3000	320828	1	0	1	16827	5160028	Combo	2681	147	128	
3026	17864	1	0	1	20137	5657064	Combo	2597	120	256	Speed L4
3068	4456	1	0	1	20476	6543656	Combo	2923	148	128	Solver MOCA+
3075	169620	1	0	1	22903	6708820	Combo	3144	157	128	
3118	5423	1	0	1	21149	7544623	Combo	2672	150	128	Agent Restart Sponsor
3150	646705	1	0	1	17609	8185905	Combo	2721	154	128	
3188	15543	1	0	1	34256	9054743	Combo	3987	186	256	Extra Agent Slot
3225	824490	1	0	1	36641	9863690	Combo	3954	162	256	
3254	7702	1	0	1	23964	10546902	Combo	3108	109	256	Agent Token Prospector
3300	910497	1	0	1	23373	11449697	Combo	3083	160	128	
3342	1979	1	0	1	17076	12341179	Combo	2451	150	128	Solver MCTS
3375	620192	1	0	1	12824	12959392	Combo	1935	133	128	
3450	2035258	1	0	1	18292	14374458	Combo	2613	138	128	
3459	4087	1	0	1	19535	14543287	Combo	2942	145	128	Stack Cap L4
3525	1634753	1	0	1	24042	16173953	Combo	3541	199	128	
3549	14129	1	0	1	25111	16753329	Combo	3682	171	256	Agent Move Dividend
3600	1177050	1	0	1	12628	17916250	Combo	2034	125	128	
3654	13996	1	0	1	29244	19253196	Combo	3496	185	256	Chip Yield
3675	585220	1	0	1	27108	19824420	Combo	3330	180	128	
3750	2726092	1	0	1	28884	21965292	Combo	3414	190	128	
3760	27028	1	0	1	42972	22266228	Combo	4249	180	256	Agent Velocity Trader
3825	1788880	1	0	1	28416	24028080	Combo	3267	176	128	
3900	3865948	1	0	1	39156	26105148	Combo	4212	202	256	
3904	19032	1	0	1	30876	26258232	Combo	3353	157	256	Speed L5
3975	2094072	1	0	1	31056	28333272	Combo	3459	193	128	
4004	35076	1	0	1	89508	29274276	Combo	5417	150	1024	Modifiers Menu
4012	47563	1	0	1	98678	30086763	Combo	2753	170	128	Modifier Unstable Stack L1
4024	32300	1	0	1	101895	31671500	Combo	2951	142	128	Modifier Unstable Stack L2
4038	4984	1	0	1	198635	33444184	Combo	4734	222	256	Modifier Queue Scrubber L1
4050	1932800	1	0	1	203508	35372000	Combo	4262	160	256	
4051	117477	1	0	1	184677	35556677	Combo	4167	160	256	Modifier Miner's Pickaxe L1
4070	11741	1	0	1	348643	38450941	Combo	6797	254	256	Modifier Catalyst Stack L1
4085	295602	1	0	1	304910	41734802	Combo	4347	223	256	Modifier Mirror Stack L1
4092	342575	1	0	1	548738	44981775	Combo	10577	267	512	Modifier Unstable Stack L3
4099	462771	1	0	1	716174	48701971	Combo	11622	242	1024	Modifier Queue Scrubber L2
4105	166904	1	0	1	909656	52406104	Combo	14754	246	2048	Modifier Miner's Pickaxe L2
4114	467087	1	0	1	612625	57206287	Combo	13022	301	1024	Modifier Joker L1
4120	4007144	1	0	1	5659768	66746344	Combo	28952	262	8192	Difficulty L3
4123	467065	1	0	1	828518	69206265	Combo	11813	251	512	Modifier Neural Accelerator L1
4125	3099702	1	0	1	784838	71838902	Combo	10444	230	512	
4130	664309	1	0	1	666916	75803509	Combo	10908	217	1024	Modifier Unstable Stack L4
4135	769274	1	0	1	3618021	83108474	Combo	23335	357	2048	Modifier Queue Scrubber L3
4143	257947	1	0	1	807426	90597147	Combo	13664	288	1024	Modifier Miner's Pickaxe L3
4152	109497	1	0	1	1643737	101448697	Combo	18902	358	1024	Stack Cap L5
4163	399481	1	0	1	1963917	114538681	Combo	18040	323	1024	Modifier Unstable Stack L5
4178	351948	1	0	1	1014768	128891148	Combo	10439	260	1024	Modifier Queue Scrubber L4
4186	1195889	1	0	1	1389299	144735089	Combo	16076	295	1024	Chip Yield
4198	363151	1	0	1	1021878	159902351	Combo	17498	279	1024	Modifier Miner's Pickaxe L4
4200	3046975	1	0	1	1473912	162586175	Combo	13325	222	1024	
4219	163657	1	0	1	959376	188502857	Combo	12720	310	1024	Modifier Queue Scrubber L5
4243	100727	1	0	1	1182258	220439927	Combo	13150	289	1024	Modifier Miner's Pickaxe L5
4275	47865851	1	0	1	1374054	268205051	Combo	16461	320	1024	
4300	8689	1	0	1	1273734	320347889	Combo	14229	258	1024	Solver PPO, PPO train +90 000f
4301	227017	1	0	1	218328	320566217	Combo	15823	325	1024	PPO train +90 000f
4302	446797	1	0	1	219780	320785997	Combo	15932	311	1024	PPO train +90 000f
4303	793099	1	0	1	346302	321132299	Combo	21680	301	2048	PPO train +90 000f
4304	1049113	1	0	1	256014	321388313	Combo	18558	291	1024	PPO train +90 000f
4305	1186327	1	0	1	137214	321525527	Combo	9947	268	1024	PPO train +50 000f, PPO Training Complete
4306	0	536	0	2	1328844	0	Combo	17342	357	1024	PPO Normal x2000, Prestige +211, Research Insight Amplifier L1, Research Insight Amplifier L2, Research Seed Capital L1, Research PPO Bootcamp L1, Research Passive Insight L1, Research Insight Amplifier L3, Research Seed Capital L2, Research PPO Bootcamp L2, Research Passive Insight L2, Research Insight Amplifier L4
4315	24	536	0	2	131	1024	Rand	308	60	16	Solver RAND
4327	134	536	0	2	227	2334	Rand	462	88	32	Auto Solve
4349	108	536	0	2	141	5308	Rand	313	68	16	Solver MERG
4350	680	536	0	2	572	5880	Merge	1286	137	64	
4357	403	536	0	2	702	9603	Merge	1450	154	64	Chip Yield
4364	144	536	0	2	705	15344	Merge	1076	141	32	Solver BAL
4372	695	536	0	2	1098	21895	Merge	1649	169	64	Speed L1
4378	246	536	0	2	874	29446	Merge	1275	152	64	Auto Restart
4392	941	536	0	2	993	42141	Merge	1368	148	64	Stack Cap L1
4409	1562	536	0	2	1955	60762	Merge	2446	223	128	Solver STALL
4425	14143	536	0	2	340	73343	AntiStall	494	91	16	
4446	412	536	0	2	1037	89612	AntiStall	1550	167	64	Solver HEUR
4473	541	536	0	2	1100	119741	Heur	1633	196	64	Solver Tuning
4498	480	536	0	2	1368	149680	Heur	2034	197	64	Speed L2
4500	3114	536	0	2	1361	152314	Heur	2021	200	64	
4532	1134	536	0	2	1204	190334	Heur	1818	173	64	Queue Preview
4565	650	536	0	2	1138	229850	Heur	1693	193	64	Chip Yield
4575	16091	536	0	2	1030	245291	Heur	1298	148	64	
4606	705	536	0	2	911	289905	Heur	1160	129	64	Difficulty L1
4650	47456	536	0	2	738	336656	Heur	974	95	64	
4672	192	536	0	2	2152	359392	Heur	2500	171	128	Stack Cap L2
4725	74661	536	0	2	1695	433861	Heur	2113	157	128	
4730	696	536	0	2	873	439896	Heur	1189	130	64	Solver LOOK
4789	291	536	0	2	2445	559491	Look	2871	217	128	Agents Menu
4796	4184	536	0	2	10212	623384	Look	2668	175	128	Agent Merge Broker
4800	56050	536	0	2	6861	675250	Look	1539	157	64	
4807	18602	536	0	2	19373	757802	Look	3205	198	128	Agent Highwater Analyst
4815	8222	536	0	2	22535	877422	Look	3168	206	128	Solver PLAN-3
4826	9641	536	0	2	20594	1028841	Plan3	3088	194	128	Speed L3
4836	9960	536	0	2	29218	1209160	Plan3	4109	244	128	Solver COMBO
4854	4348	536	0	2	10992	1423548	Combo	1871	147	64	Solver MOCA
4872	6693	536	0	2	14108	1645893	Combo	2431	166	64	Agent Score Auditor
4875	41045	536	0	2	11370	1680245	Combo	2004	144	128	
4899	12459	536	0	2	18290	2001659	Combo	2689	187	128	Chip Yield
4921	2766	536	0	2	7923	2391966	Combo	1253	138	64	Solver PLAN-5
4943	10709	536	0	2	36589	2799909	Combo	4128	213	256	Stack Cap L3
4950	144555	536	0	2	17657	2933755	Combo	2454	160	128	
4963	11420	536	0	2	23596	3200620	Combo	3129	187	128	Queue Preview
4980	10030	536	0	2	21180	3599230	Combo	2729	172	128	Agent Overclocker
5008	11882	536	0	2	29708	4201082	Combo	3613	224	128	Difficulty L2
5025	329517	536	0	2	17666	4518717	Combo	2412	115	256	
5040	18685	536	0	2	32726	4857885	Combo	3655	177	256	Agent Quartermaster
5076	5278	536	0	2	20561	5644478	Combo	2590	107	256	Speed L4
5100	535484	536	0	2	19207	6174684	Combo	2950	153	128	
5117	7643	536	0	2	27461	6546843	Combo	3231	154	256	Solver MOCA+
5165	1166	536	0	2	26013	7540366	Combo	3314	162	256	Agent Restart Sponsor
5175	236057	536	0	2	22907	7775257	Combo	3053	130	256	
5239	16089	536	0	2	23314	9055289	Combo	3299	154	128	Extra Agent Slot
5250	250083	536	0	2	21204	9289283	Combo	2890	164	128	
5314	6456	536	0	2	7896	10545656	Combo	1500	119	64	Agent Token Prospector
5325	275823	536	0	2	38636	10815023	Combo	4576	211	256	
5400	1737068	536	0	2	12547	12276268	Combo	2094	109	128	
5404	13347	536	0	2	14625	12352547	Combo	2163	124	128	Solver MCTS
5475	1491390	536	0	2	29795	13830590	Combo	3092	144	256	
5513	9665	536	0	2	14321	14548865	Combo	2026	126	128	Stack Cap L4
5550	991395	536	0	2	15569	15530595	Combo	2710	149	128	
5601	30569	536	0	2	47581	16769769	Combo	5138	187	512	Agent Move Dividend
5625	642142	536	0	2	23084	17381342	Combo	3733	173	128	
5696	12546	536	0	2	16302	19251746	Combo	2507	137	128	Chip Yield
5700	108102	536	0	2	11220	19347302	Combo	1737	140	64	
5775	2404950	536	0	2	16020	21644150	Combo	1996	129	128	
5796	20046	536	0	2	25836	22259246	Combo	3319	202	128	Modifiers Menu
5801	22584	536	0	2	144299	23061784	Combo	3647	167	256	Modifier Unstable Stack L1
5814	68772	536	0	2	110703	24707972	Combo	3144	152	128	Modifier Unstable Stack L2
5825	134979	536	0	2	180241	26574179	Combo	4237	172	256	Modifier Queue Scrubber L1
5838	156658	536	0	2	197297	28595858	Combo	4307	199	256	Modifier Miner's Pickaxe L1
5850	1812566	536	0	2	106129	30251766	Combo	2819	179	128	
5859	96441	536	0	2	214851	31535641	Combo	4683	167	256	Agent Velocity Trader
5877	72634	536	0	2	295047	34511834	Combo	5780	184	256	Modifier Catalyst Stack L1
5889	20508	536	0	2	299059	37459708	Combo	4570	157	256	Modifier Mirror Stack L1
5895	293070	536	0	2	472759	40932270	Combo	10395	247	1024	Modifier Unstable Stack L3
5902	454204	536	0	2	797530	44693404	Combo	12600	319	1024	Modifier Queue Scrubber L2
5910	332515	536	0	2	369879	48571715	Combo	6334	229	512	Speed L5
5918	89492	536	0	2	200695	52328692	Combo	5043	231	256	Modifier Miner's Pickaxe L2
5925	3236973	536	0	2	508768	55476173	Combo	7584	256	512	
5928	444586	536	0	2	463954	57183786	Combo	8613	264	512	Modifier Joker L1
5936	134528	536	0	2	791261	62873728	Combo	13898	337	1024	Difficulty L3
5944	704255	536	0	2	735906	69443455	Combo	6175	181	1024	Modifier Neural Accelerator L1
5950	509418	536	0	2	696030	75648618	Combo	12120	287	1024	Modifier Unstable Stack L4
5955	2805151	536	0	2	3059902	85144351	Combo	14325	198	4096	Modifier Queue Scrubber L3
5958	570101	536	0	2	1334668	90909301	Combo	14893	242	1024	Modifier Miner's Pickaxe L3
5964	6529882	536	0	2	8459650	107869082	Combo	24813	264	8192	Stack Cap L5
5969	450106	536	0	2	650493	114589306	Combo	15332	233	1024	Modifier Unstable Stack L5
5974	1116830	536	0	2	11253071	129656030	Combo	31178	243	8192	Modifier Queue Scrubber L4
5986	370754	536	0	2	1085583	143909954	Combo	18746	297	1024	Chip Yield
5996	304804	536	0	2	1052634	159844004	Combo	14064	322	512	Modifier Miner's Pickaxe L4
6000	5817520	536	0	2	855030	165356720	Combo	16243	252	1024	
6017	571204	536	0	2	1050060	188910404	Combo	10325	263	512	Modifier Queue Scrubber L5
6038	731486	536	0	2	3970626	221070686	Combo	24538	318	2048	Modifier Miner's Pickaxe L5
6075	67760294	536	0	2	3791700	288099494	Combo	20982	300	4096	
6090	594304	536	0	2	728574	320933504	Combo	11415	254	512	Solver PPO, PPO train +90 000f
6091	800488	536	0	2	206184	321139688	Combo	14947	288	1024	PPO train +90 000f
6092	1240642	536	0	2	440154	321579842	Combo	27555	473	2048	PPO train +90 000f
6093	1504180	536	0	2	263538	321843380	Combo	19101	325	1024	PPO train +90 000f
6094	1763230	536	0	2	259050	322102430	Combo	18776	394	1024	PPO train +60 000f, PPO Training Complete
6095	60000	119	0	3	1468698	12000	Combo	20595	373	1024	PPO Normal x2000, Prestige +1033, Research Automation Memory L1, Research PPO Memory L1, Research Offline Engine L1, Research Seed Capital L3, Research PPO Bootcamp L3, Research Passive Insight L3, Research Insight Amplifier L5, Research Automation Memory L2, Research PPO Memory L2, Research Offline Engine L2, Research Seed Capital L4
6096	968	119	0	3	168	12168	Rand	375	73	16	Solver RAND, Auto Solve, Solver MERG, Chip Yield, Solver BAL, Speed L1, Auto Restart, Stack Cap L1, Solver STALL
6134	729	119	0	3	805	41929	AntiStall	1265	135	64	Solver HEUR
6150	18323	119	0	3	601	59523	Heur	950	125	32	
6161	886	119	0	3	1008	72086	Heur	1442	161	64	Solver Tuning
6188	868	119	0	3	1388	102068	Heur	2065	199	64	Speed L2
6222	328	119	0	3	905	141528	Heur	1356	159	64	Queue Preview
6225	3648	119	0	3	1396	144848	Heur	2103	197	64	
6257	292	119	0	3	1096	181492	Heur	1661	192	64	Chip Yield
6297	1761	119	0	3	2384	242961	Heur	2628	237	128	Difficulty L1
6300	5476	119	0	3	506	246676	Heur	687	96	32	
6360	1054	119	0	3	1411	312254	Heur	1822	149	64	Stack Cap L2
6375	21836	119	0	3	1149	333036	Heur	1557	134	64	
6419	538	119	0	3	2030	391738	Heur	2370	192	128	Solver LOOK
6450	55544	119	0	3	2882	446744	Look	3305	228	128	
6486	350	119	0	3	2206	511550	Look	2509	204	128	Agents Menu
6494	8977	119	0	3	14524	580177	Look	3381	214	128	Agent Merge Broker
6503	13774	119	0	3	24453	704974	Look	3858	201	256	Agent Highwater Analyst
6510	6041	119	0	3	13972	827241	Look	2377	173	64	Solver PLAN-3
6517	13017	119	0	3	24573	984217	Plan3	3576	202	256	Speed L3
6525	128520	119	0	3	24878	1099720	Plan3	3691	238	128	
6529	15139	119	0	3	16451	1166339	Plan3	2700	178	128	Solver COMBO
6542	8557	119	0	3	14358	1379757	Combo	2412	181	128	Solver MOCA
6558	6537	119	0	3	9491	1597737	Combo	1609	112	128	Agent Score Auditor
6581	13883	119	0	3	16074	1955083	Combo	2664	207	128	Chip Yield
6600	366390	119	0	3	18278	2307590	Combo	2457	190	128	
6602	28190	119	0	3	40367	2369390	Combo	4610	253	128	Solver PLAN-5
6626	9866	119	0	3	22684	2751066	Combo	2979	187	128	Stack Cap L3
6647	2243	119	0	3	25828	3143443	Combo	3085	220	128	Queue Preview
6665	8398	119	0	3	18569	3549598	Combo	2680	219	64	Agent Overclocker
6675	275689	119	0	3	35655	3816889	Combo	4046	235	256	
6692	22297	119	0	3	25899	4163497	Combo	3377	189	128	Difficulty L2
6722	25991	119	0	3	27668	4817191	Combo	3792	164	256	Agent Quartermaster
6750	588124	119	0	3	23215	5379324	Combo	2812	143	256	
6760	3511	119	0	3	16644	5594711	Combo	2426	145	128	Speed L4
6806	12360	119	0	3	21311	6503560	Combo	2625	136	256	Solver MOCA+
6825	426340	119	0	3	16064	6917540	Combo	2308	145	128	
6852	17239	119	0	3	18936	7508439	Combo	2547	139	128	Agent Restart Sponsor
6900	1032159	119	0	3	20240	8523359	Combo	3292	166	128	
6924	12464	119	0	3	21728	9003664	Combo	3330	165	128	Extra Agent Slot
6975	1101847	119	0	3	17084	10093047	Combo	2417	145	128	
6994	18578	119	0	3	19942	10509778	Combo	2895	140	128	Agent Token Prospector
7050	1224655	119	0	3	14947	11715855	Combo	2042	133	128	
7075	3701	119	0	3	20860	12294901	Combo	2775	123	256	Solver MCTS
7125	1147385	119	0	3	13467	13438585	Combo	2004	121	128	
7181	12999	119	0	3	14106	14504199	Combo	2030	108	128	Stack Cap L4
7200	495734	119	0	3	63312	14986934	Combo	5859	182	512	
7268	5263	119	0	3	17690	16696463	Combo	2906	160	128	Agent Move Dividend
7275	185166	119	0	3	35399	16876366	Combo	4451	177	256	
7350	2011147	119	0	3	16929	18702347	Combo	2477	158	128	
7374	3388	119	0	3	15854	19194588	Combo	2324	160	128	Chip Yield
7425	1532992	119	0	3	21240	20724192	Combo	2567	146	128	
7475	28156	119	0	3	32544	22219356	Combo	3528	178	256	Modifiers Menu
7480	136817	119	0	3	175106	23128017	Combo	3422	156	256	Modifier Unstable Stack L1
7492	13140	119	0	3	151271	24604340	Combo	3747	186	128	Modifier Unstable Stack L2
7500	1187111	119	0	3	86971	25778311	Combo	2524	127	128	
7504	98605	119	0	3	207488	26489805	Combo	4475	174	256	Modifier Queue Scrubber L1
7518	7541	119	0	3	106259	28398741	Combo	2723	117	256	Modifier Miner's Pickaxe L1
7534	83510	119	0	3	123047	31474710	Combo	3364	169	128	Agent Velocity Trader
7551	148956	119	0	3	222362	34540156	Combo	4939	204	256	Modifier Catalyst Stack L1
7561	77802	119	0	3	486515	37469002	Combo	5124	215	512	Modifier Mirror Stack L1
7568	607380	119	0	3	870587	41198580	Combo	13838	392	1024	Modifier Unstable Stack L3
7575	3574857	119	0	3	378879	44166057	Combo	8482	244	1024	
7576	445404	119	0	3	470547	44636604	Combo	8935	180	1024	Modifier Queue Scrubber L2
7584	317093	119	0	3	331694	48508293	Combo	6021	251	256	Speed L5
7592	173855	119	0	3	298736	52365055	Combo	7125	222	512	Modifier Miner's Pickaxe L2
7600	730503	119	0	3	1261490	57421703	Combo	19837	339	1024	Modifier Joker L1
7608	315363	119	0	3	896449	63006563	Combo	12030	317	512	Difficulty L3
7615	525037	119	0	3	886135	69216237	Combo	14804	219	1024	Modifier Neural Accelerator L1
7622	811323	119	0	3	979277	75902523	Combo	10234	208	1024	Modifier Unstable Stack L4
7627	175041	119	0	3	1749268	82466241	Combo	10009	213	1024	Modifier Queue Scrubber L3
